age,dfh,edu,employee_id,job_level,income,salary_increase,stock_option,training,years_company,years_promotion,years_manager,job_involvement,performance,num_companiesworked,years_working,satisfaction_environment,satisfaction_job,wlb,attrition,business_travel,department,edu_field,gender,job_role,marital
29,3,3,3588,2,48050,16,1,2,7,1,7,3,3,3.0,9.0,4.0,4.0,2.0,No,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Divorced
34,9,4,3589,2,27410,15,1,3,1,0,0,3,3,0.0,2.0,3.0,3.0,2.0,No,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married
44,4,3,3590,1,42620,18,0,2,22,3,10,3,3,7.0,26.0,2.0,2.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married
33,8,2,3591,2,161840,13,1,2,9,0,8,4,3,0.0,10.0,4.0,3.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Divorced
19,2,4,3592,3,115570,22,0,0,1,0,1,3,4,1.0,1.0,2.0,4.0,3.0,No,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Single
23,2,3,3593,3,18780,13,1,2,1,0,1,3,3,1.0,1.0,4.0,3.0,3.0,No,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Married
25,1,1,3594,1,109320,11,1,3,1,1,0,3,3,1.0,1.0,3.0,4.0,3.0,Yes,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Single
26,9,3,3595,2,68110,11,1,4,8,2,2,3,3,1.0,8.0,3.0,4.0,2.0,No,Travel_Rarely,Human Resources,Life Sciences,Male,Research Scientist,Single
45,12,3,3596,2,43060,11,2,3,24,1,11,3,3,2.0,26.0,1.0,2.0,3.0,Yes,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Single
55,27,3,3597,2,48590,24,1,3,33,15,0,4,4,1.0,34.0,4.0,2.0,3.0,No,Non-Travel,Research & Development,Life Sciences,Female,Manager,Divorced
21,20,2,3598,4,53370,14,1,2,2,2,2,3,3,1.0,2.0,1.0,3.0,1.0,Yes,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single
46,1,4,3599,1,23400,13,1,2,11,0,8,1,3,2.0,26.0,4.0,2.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married
34,13,4,3600,3,74910,14,1,3,3,0,2,2,3,0.0,4.0,3.0,1.0,3.0,No,Travel_Rarely,Sales,Medical,Male,Sales Representative,Single
51,14,3,3601,2,105270,14,0,3,29,11,10,3,3,4.0,31.0,4.0,2.0,2.0,No,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Divorced
59,4,2,3602,2,165950,21,1,2,9,5,4,3,4,6.0,25.0,4.0,4.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
34,14,4,3603,3,88340,13,1,1,11,5,10,3,3,4.0,15.0,3.0,2.0,4.0,No,Travel_Frequently,Sales,Medical,Female,Research Scientist,Divorced
28,2,3,3604,1,55770,19,0,3,4,0,2,3,3,0.0,5.0,4.0,3.0,2.0,No,Travel_Frequently,Research & Development,Other,Female,Manager,Single
44,3,4,3605,2,47070,17,0,4,25,14,13,1,3,1.0,26.0,3.0,1.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced
34,1,3,3606,2,24000,18,1,3,10,1,8,3,3,4.0,14.0,3.0,2.0,4.0,No,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Married
35,9,3,3607,4,98240,19,0,2,3,2,2,3,3,0.0,4.0,3.0,3.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married
42,23,4,3608,1,64470,13,0,3,1,0,0,3,3,6.0,18.0,2.0,2.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married
43,7,2,3609,1,195020,18,2,3,21,15,17,4,3,3.0,23.0,4.0,4.0,4.0,No,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single
36,2,4,3610,1,27250,21,1,4,16,5,12,2,4,9.0,18.0,3.0,2.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single
44,21,4,3611,2,62720,19,1,3,10,0,5,3,3,1.0,10.0,1.0,4.0,3.0,Yes,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married
28,2,3,3612,2,21270,14,0,3,2,2,2,3,3,1.0,2.0,4.0,4.0,3.0,No,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Representative,Married
51,21,4,3613,2,182000,17,0,3,7,7,7,3,3,0.0,8.0,2.0,3.0,2.0,No,Travel_Frequently,Sales,Medical,Male,Research Scientist,Single
30,2,4,3614,1,20960,11,3,2,8,1,7,3,3,7.0,10.0,3.0,3.0,3.0,No,Non-Travel,Research & Development,Other,Male,Research Scientist,Single
29,29,4,3615,1,28860,13,0,4,7,7,7,3,3,3.0,10.0,2.0,3.0,3.0,Yes,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Representative,Divorced
28,1,4,3616,2,20330,15,1,5,3,1,2,3,3,2.0,5.0,4.0,1.0,2.0,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,Single
25,18,2,3617,1,36220,25,0,0,2,2,1,3,4,1.0,2.0,4.0,2.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
32,10,4,3618,1,42330,11,0,5,10,0,8,3,3,1.0,10.0,3.0,4.0,4.0,No,Travel_Rarely,Research & Development,Other,Female,Sales Executive,Married
45,19,3,3619,3,36810,17,1,2,0,0,0,3,3,3.0,22.0,2.0,2.0,3.0,No,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Single
39,29,1,3620,1,54600,13,2,3,19,15,2,3,3,6.0,21.0,3.0,2.0,3.0,No,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Divorced
58,27,3,3621,2,21870,18,1,1,2,2,2,1,3,1.0,2.0,1.0,3.0,3.0,No,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Divorced
32,5,3,3622,1,96020,13,1,3,10,1,1,3,3,1.0,10.0,4.0,3.0,3.0,Yes,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married
39,18,2,3623,2,28360,20,0,3,5,0,3,2,4,0.0,6.0,3.0,1.0,3.0,Yes,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single
30,9,1,3624,4,40890,18,0,2,9,6,7,4,3,0.0,10.0,1.0,4.0,3.0,No,Travel_Rarely,Sales,Marketing,Male,Research Director,Married
36,1,3,3625,2,166270,12,0,5,7,1,7,2,3,3.0,10.0,4.0,3.0,3.0,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married
46,4,3,3626,1,26190,12,1,3,7,5,7,2,3,6.0,10.0,4.0,1.0,4.0,No,Travel_Rarely,Sales,Medical,Male,Research Scientist,Single
28,1,3,3627,5,56790,13,0,2,9,7,5,2,3,0.0,10.0,3.0,4.0,3.0,No,Non-Travel,Research & Development,Medical,Male,Sales Executive,Married
50,20,2,3628,5,154020,21,0,3,3,1,2,2,4,4.0,25.0,4.0,1.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married
40,8,1,3629,1,59850,13,3,1,5,1,0,2,3,2.0,9.0,4.0,2.0,3.0,Yes,Travel_Rarely,Sales,Other,Male,Laboratory Technician,Single
52,3,2,3630,3,25790,19,1,1,8,7,7,3,3,9.0,10.0,2.0,2.0,2.0,Yes,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single
30,6,4,3631,1,30410,11,1,2,9,0,8,2,3,1.0,9.0,2.0,1.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married
39,26,1,3632,2,34470,14,0,5,8,1,7,3,3,0.0,9.0,1.0,3.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single
31,1,2,3633,1,195130,12,1,1,10,9,6,2,3,1.0,10.0,4.0,3.0,2.0,No,Non-Travel,Research & Development,Medical,Male,Sales Executive,Divorced
41,6,3,3634,1,27730,11,0,3,19,11,9,3,3,1.0,19.0,3.0,2.0,3.0,No,Non-Travel,Sales,Life Sciences,Female,Research Director,Single
31,3,1,3635,1,71040,14,1,3,3,2,2,3,3,1.0,3.0,4.0,2.0,4.0,Yes,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Single
44,5,3,3636,1,63220,11,1,2,3,1,2,3,3,4.0,10.0,1.0,1.0,4.0,Yes,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Married
42,4,3,3637,2,20830,12,2,3,20,2,10,2,3,0.0,21.0,3.0,3.0,2.0,No,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Married
55,11,3,3638,2,83810,15,1,3,19,9,11,3,3,4.0,23.0,4.0,3.0,3.0,No,Travel_Rarely,Sales,Technical Degree,Male,Manufacturing Director,Married
56,3,2,3639,3,26910,16,1,6,7,7,7,3,3,6.0,36.0,4.0,2.0,3.0,No,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Single
40,1,1,3640,1,42860,15,0,6,4,0,0,3,3,9.0,6.0,3.0,3.0,3.0,No,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced
34,3,2,3641,2,26590,24,3,2,9,1,6,3,4,0.0,10.0,4.0,4.0,2.0,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,Divorced
40,4,3,3642,2,94340,13,1,3,9,8,8,2,3,1.0,9.0,3.0,4.0,3.0,No,Travel_Rarely,Sales,Medical,Male,Sales Executive,Single
41,1,4,3643,2,55610,11,0,2,9,1,7,2,3,0.0,10.0,3.0,1.0,3.0,No,Travel_Frequently,Sales,Other,Female,Healthcare Representative,Divorced
35,1,2,3644,2,66460,13,1,2,9,1,1,2,3,1.0,9.0,3.0,3.0,3.0,No,Travel_Frequently,Sales,Technical Degree,Male,Manager,Single
51,18,2,3645,4,77250,13,1,2,33,0,10,3,3,1.0,33.0,3.0,2.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Divorced
38,2,4,3646,1,107250,18,0,5,7,1,7,2,3,3.0,11.0,2.0,1.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Divorced
34,4,3,3647,2,88470,16,0,3,10,9,6,4,3,1.0,10.0,3.0,1.0,4.0,No,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single
25,6,2,3648,4,20450,19,0,3,3,1,2,3,3,3.0,7.0,4.0,4.0,2.0,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married
58,1,4,3649,2,10090,13,2,3,10,5,9,4,3,7.0,31.0,3.0,1.0,2.0,Yes,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Married
40,14,4,3650,1,33480,22,0,2,4,0,3,1,4,3.0,7.0,2.0,2.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married
36,16,2,3651,1,12810,11,0,2,15,6,13,3,3,2.0,17.0,1.0,1.0,2.0,No,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married
48,2,1,3652,2,28190,20,0,2,10,0,8,2,4,1.0,11.0,4.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
27,2,3,3653,2,48510,18,0,2,1,0,0,3,3,8.0,5.0,3.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married
51,4,1,3654,3,40280,14,0,3,5,0,3,3,3,3.0,29.0,4.0,2.0,2.0,No,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Single
35,1,4,3656,2,81200,13,0,2,9,0,0,2,3,0.0,10.0,4.0,4.0,3.0,No,Travel_Rarely,Research & Development,Other,Female,Research Director,Married
27,26,4,3657,1,46470,17,0,3,6,0,0,4,3,3.0,8.0,4.0,4.0,3.0,No,Travel_Frequently,Research & Development,Medical,Female,Research Director,Single
55,19,3,3658,1,46800,14,3,0,19,3,8,4,3,6.0,24.0,1.0,3.0,2.0,Yes,Travel_Rarely,Research & Development,Technical Degree,Male,Human Resources,Single
56,24,4,3659,2,32210,15,2,2,19,15,9,3,3,4.0,33.0,4.0,2.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
34,1,2,3660,2,86210,17,1,1,5,0,0,3,3,1.0,5.0,1.0,3.0,3.0,No,Non-Travel,Sales,Life Sciences,Male,Research Scientist,Divorced
40,3,3,3661,2,45770,11,1,3,12,11,8,2,3,5.0,15.0,2.0,3.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Divorced
34,5,3,3662,1,45530,18,1,2,8,7,7,4,3,4.0,10.0,2.0,3.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married
31,2,2,3663,2,53960,17,1,2,1,0,0,1,3,7.0,3.0,3.0,4.0,4.0,Yes,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single
35,1,2,3664,1,67960,13,0,2,4,3,2,3,3,0.0,5.0,4.0,3.0,2.0,Yes,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Married
38,7,3,3665,2,76250,15,0,2,4,0,3,2,3,1.0,4.0,4.0,3.0,3.0,No,Travel_Frequently,Research & Development,Medical,Female,Sales Representative,Divorced
34,10,4,3666,2,74120,24,0,4,14,4,11,3,4,1.0,14.0,3.0,4.0,4.0,No,Travel_Rarely,Research & Development,Other,Female,Laboratory Technician,Single
28,2,3,3667,2,111590,12,0,2,5,0,4,3,3,1.0,5.0,3.0,1.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married
31,15,2,3668,2,49600,15,0,3,10,6,7,2,3,1.0,10.0,4.0,3.0,2.0,Yes,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
39,17,4,3669,2,104750,11,1,3,5,1,4,3,3,3.0,8.0,1.0,4.0,4.0,No,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Married
51,20,3,3670,2,148140,11,1,2,4,3,2,2,3,2.0,14.0,2.0,2.0,3.0,No,Travel_Frequently,Research & Development,Medical,Male,Sales Executive,Married
41,1,3,3671,4,191410,12,1,2,6,3,3,3,3,3.0,12.0,4.0,4.0,2.0,No,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Divorced
37,2,2,3672,1,54050,15,0,3,6,1,3,4,3,7.0,8.0,3.0,3.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Married
33,2,3,3673,1,87930,17,0,2,5,1,2,3,3,6.0,8.0,2.0,4.0,4.0,No,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married
32,1,4,3674,5,191890,12,1,3,3,1,2,3,3,0.0,4.0,3.0,2.0,2.0,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,Married
39,29,2,3675,2,38750,15,0,3,6,0,5,3,3,3.0,13.0,3.0,3.0,3.0,No,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married
25,7,4,3676,1,22160,13,3,2,3,1,2,2,3,2.0,6.0,1.0,3.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
52,2,1,3677,2,117130,14,0,2,5,0,2,3,3,2.0,24.0,4.0,3.0,2.0,No,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Married
43,2,2,3678,1,78610,14,2,1,20,1,8,3,3,1.0,20.0,1.0,3.0,1.0,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single
27,2,4,3679,1,37080,16,2,2,6,4,4,3,3,1.0,6.0,4.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Married
27,2,5,3680,1,137700,18,1,3,8,7,7,4,3,1.0,8.0,4.0,3.0,3.0,Yes,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single
26,2,2,3681,3,53040,20,1,2,4,1,1,3,4,0.0,5.0,1.0,4.0,3.0,No,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Single
52,5,2,3683,1,27590,18,1,6,5,0,4,3,3,9.0,12.0,3.0,1.0,1.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married
37,20,5,3684,2,68040,13,1,1,3,0,2,3,3,4.0,8.0,1.0,3.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Single
35,6,4,3685,2,61420,15,1,2,2,2,2,3,3,2.0,10.0,3.0,4.0,3.0,No,Travel_Frequently,Research & Development,Medical,Female,Research Director,Single
25,1,4,3686,2,25000,14,2,2,3,0,2,1,3,4.0,7.0,1.0,4.0,2.0,No,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
26,29,4,3687,1,63890,22,0,2,7,0,7,2,4,0.0,8.0,3.0,1.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
29,9,3,3688,1,111030,12,0,5,10,0,9,2,3,1.0,10.0,2.0,1.0,2.0,No,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Single
49,6,5,3689,2,23420,18,0,2,4,1,3,3,3,3.0,20.0,1.0,1.0,3.0,Yes,Travel_Frequently,Sales,Medical,Female,Healthcare Representative,Single
29,3,2,3690,2,68110,15,1,2,8,7,7,3,3,0.0,9.0,3.0,4.0,3.0,Yes,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Single
54,1,3,3691,2,22970,18,2,2,20,12,7,2,3,6.0,29.0,4.0,4.0,2.0,No,Travel_Rarely,Sales,Medical,Female,Manager,Single
58,22,3,3692,2,24500,12,1,2,9,1,5,3,3,3.0,32.0,4.0,1.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Married
55,7,3,3693,3,50930,16,1,3,7,0,0,3,3,2.0,31.0,2.0,4.0,4.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Divorced
36,1,3,3694,2,53090,13,0,5,5,0,1,3,3,3.0,15.0,1.0,2.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single
31,4,3,3695,2,30570,19,0,3,1,0,0,3,3,1.0,1.0,2.0,3.0,3.0,Yes,Travel_Frequently,Sales,Life Sciences,Male,Manager,Single
30,3,3,3696,3,51210,13,0,4,3,0,2,3,3,7.0,8.0,4.0,1.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced
31,1,3,3697,1,168560,12,1,3,3,1,0,3,3,3.0,9.0,1.0,2.0,4.0,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single
34,2,1,3698,5,26860,11,0,3,4,1,3,4,3,5.0,10.0,4.0,1.0,3.0,No,Travel_Frequently,Sales,Marketing,Female,Manager,Divorced
31,20,3,3699,1,61800,14,1,2,1,0,0,1,3,1.0,1.0,1.0,2.0,4.0,Yes,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Single
27,11,4,3700,4,66320,16,0,3,5,1,4,3,3,0.0,6.0,2.0,1.0,4.0,No,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Married
36,1,3,3701,2,35050,12,2,2,10,1,8,2,3,1.0,10.0,1.0,4.0,2.0,No,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single
36,24,3,3702,3,63970,14,1,3,3,0,2,3,3,4.0,11.0,3.0,1.0,2.0,No,Travel_Rarely,Research & Development,Other,Female,Research Director,Married
47,23,4,3703,2,62740,14,2,0,6,1,2,3,3,7.0,17.0,1.0,4.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
25,16,4,3704,2,198590,19,0,3,3,2,2,2,3,3.0,6.0,1.0,1.0,3.0,Yes,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married
37,8,4,3705,1,75870,22,1,5,6,1,3,3,4,0.0,7.0,3.0,3.0,1.0,No,Non-Travel,Sales,Medical,Male,Healthcare Representative,Single
56,10,4,3706,2,42580,16,0,2,3,1,0,3,3,2.0,5.0,1.0,1.0,4.0,No,Travel_Rarely,Research & Development,Other,Male,Sales Representative,Married
47,3,2,3707,2,43640,11,1,3,20,5,6,3,3,3.0,26.0,1.0,3.0,4.0,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married
24,5,1,3708,1,43350,15,1,5,5,0,3,3,3,1.0,5.0,4.0,3.0,3.0,No,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,Married
32,4,3,3709,1,53260,14,1,2,4,0,3,3,3,4.0,7.0,4.0,4.0,2.0,No,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Married
34,9,2,3710,1,32800,13,0,3,5,0,2,3,3,5.0,7.0,4.0,2.0,2.0,No,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
41,26,3,3711,3,54850,17,2,2,4,0,3,3,3,2.0,7.0,2.0,3.0,2.0,No,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married
40,3,2,3712,1,43420,11,1,6,8,0,7,2,3,3.0,11.0,3.0,3.0,4.0,No,Non-Travel,Sales,Life Sciences,Male,Sales Executive,Divorced
31,16,3,3713,2,27820,19,1,5,13,9,9,3,3,1.0,13.0,1.0,4.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Human Resources,Divorced
46,18,1,3714,1,59800,11,1,2,7,4,3,3,3,4.0,28.0,1.0,4.0,4.0,Yes,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Divorced
39,2,4,3715,2,43810,15,2,1,1,0,0,2,3,2.0,11.0,1.0,1.0,4.0,Yes,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Single
31,2,3,3716,2,25720,13,3,3,10,4,7,3,3,1.0,10.0,3.0,2.0,3.0,Yes,Travel_Frequently,Sales,Medical,Male,Sales Executive,Single
45,10,2,3717,1,38330,14,0,1,7,0,7,3,3,2.0,24.0,2.0,1.0,3.0,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced
31,16,4,3718,3,42440,13,0,3,3,0,2,3,3,9.0,8.0,4.0,2.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Single
31,7,4,3719,1,65000,23,1,5,2,2,2,3,4,6.0,7.0,2.0,4.0,1.0,Yes,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Married
45,1,2,3720,1,184300,12,1,5,3,1,2,3,3,4.0,10.0,2.0,4.0,4.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married
48,24,3,3721,2,16010,12,0,3,2,2,2,3,3,4.0,15.0,3.0,1.0,3.0,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Divorced
34,7,4,3722,2,26940,16,1,3,2,2,2,3,3,1.0,2.0,1.0,3.0,3.0,Yes,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married
40,25,4,3723,1,31490,15,1,1,9,4,8,2,3,2.0,16.0,4.0,2.0,3.0,No,Non-Travel,Research & Development,Other,Female,Sales Executive,Divorced
28,1,2,3724,1,176390,13,1,0,5,1,3,3,3,0.0,6.0,4.0,1.0,3.0,No,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Single
44,5,3,3725,1,23190,18,0,4,5,0,3,2,3,3.0,7.0,3.0,3.0,3.0,No,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Single
53,2,4,3726,2,116910,20,0,2,9,8,8,3,4,4.0,35.0,4.0,2.0,2.0,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,Single
49,7,3,3727,3,53240,19,0,2,3,1,2,1,3,2.0,20.0,1.0,3.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
40,2,4,3728,3,167520,18,1,3,3,1,2,3,3,2.0,8.0,3.0,3.0,4.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced
44,5,1,3729,3,52280,13,0,2,5,1,3,4,3,1.0,6.0,4.0,2.0,2.0,No,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Single
33,10,3,3730,2,27000,14,3,2,4,0,3,3,3,0.0,5.0,4.0,1.0,3.0,No,Travel_Frequently,Human Resources,Medical,Female,Sales Executive,Married
34,10,4,3731,1,192460,15,1,5,13,3,12,3,3,3.0,15.0,4.0,1.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Single
30,1,2,3732,1,25060,22,0,3,2,2,2,3,4,8.0,4.0,4.0,3.0,2.0,No,Travel_Rarely,Sales,Technical Degree,Male,Laboratory Technician,Married
42,8,4,3733,1,60620,22,2,2,12,5,8,3,4,1.0,12.0,1.0,4.0,3.0,No,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Single
44,5,3,3734,5,43820,16,2,2,1,0,0,3,3,7.0,11.0,1.0,3.0,2.0,No,Travel_Frequently,Research & Development,Life Sciences,Female,Manufacturing Director,Married
30,8,3,3735,1,21430,17,1,2,1,0,0,3,3,1.0,1.0,3.0,3.0,2.0,No,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced
57,2,1,3736,3,61620,14,0,5,12,2,8,2,3,0.0,13.0,2.0,3.0,2.0,No,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married
49,7,3,3737,2,50940,15,0,5,8,0,7,3,3,3.0,29.0,3.0,2.0,3.0,No,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Divorced
34,2,4,3738,2,68770,20,0,3,14,6,9,3,4,7.0,16.0,2.0,1.0,2.0,No,Travel_Frequently,Research & Development,Medical,Female,Sales Representative,Divorced
28,2,3,3739,1,22740,20,1,5,3,1,2,3,4,3.0,5.0,1.0,3.0,4.0,Yes,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married
29,28,3,3740,5,44340,17,3,1,5,0,0,3,3,5.0,7.0,1.0,2.0,1.0,Yes,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single
34,7,1,3741,1,62880,15,1,2,15,10,10,3,3,0.0,16.0,1.0,2.0,4.0,Yes,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single
35,7,4,3742,4,25530,14,1,4,1,0,0,2,3,1.0,1.0,4.0,3.0,3.0,No,Travel_Rarely,Sales,Other,Female,Healthcare Representative,Married
24,3,3,3743,2,76540,17,1,3,0,0,0,2,3,2.0,4.0,2.0,1.0,2.0,Yes,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Single
24,10,3,3744,2,51600,17,1,3,1,0,0,1,3,1.0,1.0,4.0,2.0,3.0,No,Non-Travel,Research & Development,Life Sciences,Female,Manager,Married
44,5,2,3745,2,171590,22,1,1,2,2,2,2,4,5.0,16.0,2.0,3.0,2.0,No,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single
29,10,2,3746,1,128080,13,0,6,10,0,4,3,3,1.0,10.0,3.0,3.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Divorced
30,1,2,3747,3,102210,19,1,2,5,1,3,3,3,0.0,6.0,3.0,3.0,4.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Divorced
55,20,3,3748,2,47790,14,1,6,3,1,2,3,3,0.0,4.0,4.0,3.0,3.0,No,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Married
33,7,2,3749,2,37370,22,2,2,5,0,2,3,4,8.0,8.0,1.0,2.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married
47,8,4,3750,2,23660,17,0,5,5,1,2,2,3,3.0,11.0,3.0,3.0,2.0,No,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Married
